Smiles,dock_score,RFscore
O=C(NC[C@H]1CCCO1)[C@H]1CC(=O)N(C2CCCC2)C1,-7.48788188773086,-7.2222592896677895
Cc1nc(NC[C@@H]2CCCO2)nc2c1C(=O)CC(C)(C)C2,-7.30938408410514,-7.225251273016745
O=C(CCC1CCCCC1)Nc1nnc(C(F)(F)F)s1,-7.03070186333915,-7.609989485554334
CCC(=O)Nc1cc(C(=O)[O-])ccc1Sc1ccc(C)cc1,-6.73484053587515,-7.320957271088147
COc1ccc2nc(NC(=O)CCN3C(=S)NC(C)(C)C[C@@H]3C)sc2c1,-6.54353208322936,-7.273490787968187
C[C@@H](CCc1ccccc1)NC(=O)CN1C(=O)NC2(CCCCC2)C1=O,-8.50701681237417,-7.2222592896677895
O=C(CCN1C(=O)[C@H]2[C@@H]3C=C[C@@H](C3)[C@H]2C1=O)Nc1ccccc1F,-7.6049276235813,-7.160631648539566
CC1=C(C(=O)Nc2cccc(C(=O)NCc3ccccc3C)c2)SCCO1,-8.97660335533496,-7.320957271088147
COc1ccc2[nH]c3c([O-])n(CCCC(=O)N[C@@H]4CCCC[C@H]4C)c(=S)nc3c2c1,-6.37045145615741,-7.2222592896677895
CC[NH+]1CCN(CCNC(=O)c2ccc(C[S@@](=O)c3ccc(Br)cc3)o2)CC1,-10.6149202380198,-7.225251273016745
COC(=O)[C@@H](C(=O)NC[C@H]1CCCO1)C1CCCC1,-7.34860624914107,-7.2222592896677895
COc1ccc(C[NH2+]CC[C@H](c2ccccc2)[C@@H]2CCOC(C)(C)C2)cc1,-8.76740409302106,-7.225251273016745
CC(C)C[C@H](NC(=O)[C@H]1CC[C@H](C)CC1)C(=O)Nc1ccc2c(c1)OCCO2,-7.34668368786217,-7.160631648539566
COC(=O)CCC/C=C1/SC[C@@H](NC(=O)c2ccccc2)[C@@H]1O,-8.02378769562073,-7.2222592896677895
Cc1ccc(-c2cn3c(n2)sc2cc(C(=O)NCCC4=CCCCC4)ccc23)cc1,-8.58184392202861,-7.2222592896677895
CCCC(=O)Nc1ccc(C(=O)NCCCn2ccnc2)cc1,-5.655492844235,-7.320957271088147
CCC[C@@H](C)NC(=O)[C@@H]1CC(=O)N(CCc2ccc(F)cc2)C1,-8.33288997969284,-7.2222592896677895
C=CCC(CC=C)(NC(=O)c1cccc(C)c1)c1ccccc1,-6.60343141221009,-7.2222592896677895
COc1ccc(CNC(=O)c2ccc(N3CCCC3)c(NC(=O)NCc3ccc(C)cc3)c2)cc1,-9.83550147356413,-7.320957271088147
O=C(CSCc1ccc(F)cc1)NC1CCCC1,-6.68104813796457,-7.2222592896677895
O=C(NC1CCCCC1)c1ccc(CSc2nc3cccnc3n2Cc2cccc(F)c2)cc1,-7.10189916636284,-7.2222592896677895
CCN(CC)c1cc(C)c2cc(NC(=O)[C@H]3CC[C@@H](C)CC3)ccc2[nH+]1,-7.04647437425916,-7.320957271088147
COCCNC(=O)CSc1c2c(nc3ccc(Cl)cc13)CCCC2,-8.28173210691908,-7.2222592896677895
CC1CCN(C(=O)Cn2cc(SCC(=O)NC[C@H]3CCCO3)c3ccccc32)CC1,-8.48527821605255,-7.2222592896677895
CCOC(=O)C[C@H]1C(=O)NCC[N@H+]1C1CCCC1,-5.39480037240498,-7.27049880461923
COc1ccccc1NC(=O)CC[N@@H+]1C[C@H](C)O[C@H](C)C1,-6.68136495940516,-7.320957271088147
O=C([O-])c1ccc(NCc2nc3ccccc3n2CCOc2ccccc2Cl)cc1,-7.21124680543372,-7.2222592896677895
O=C(NC1CCCCC1)c1ccc(Cn2c(SCc3ccccc3F)nc3cccnc32)cc1,-7.90929992308762,-7.2222592896677895
Cc1ccc(C(C)C)c(OCC(=O)NCC2(N3CCOCC3)CCCCC2)c1,-7.69170249493892,-7.2222592896677895
CC1=C(C(=O)OCC2CCCCC2)[C@@H](c2cccc(F)c2F)CC(=O)N1,-7.66374269358132,-7.259506042765149
CC(C)C(=O)Nc1c(C(=O)N2CCN(c3ccccc3F)CC2)oc2ccccc12,-7.82128110621371,-7.320957271088147
O=C(NCC[NH+]1CCCC1)c1ccc2c(c1)N(Cc1cccc(Cl)c1)C(=O)c1ccccc1S2(=O)=O,-7.87023749902265,-7.2222592896677895
Cc1ccc(C[NH+]2CCC(CNC(=O)c3cc4ccc5cccnc5c4[nH]3)CC2)cc1,-8.87162981334717,-7.259506042765149
O=C(CCN1C(=O)[C@H]2[C@@H]3C=C[C@@H](C3)[C@H]2C1=O)NC1CCCCC1,-6.69761062596255,-7.160631648539566
CCOc1ccc(NC(=O)CCN2C(=S)NC(C)(C)C[C@@H]2C)cc1,-5.5478850011698,-7.225251273016745
Cc1ccc(OCC(=O)NCC2([NH+]3CCN(C)CC3)CCCCC2)cc1C,-7.31186874666873,-7.488717908896163
CCc1nc2ccc(C(=O)NCCCN3CCN(c4ccccc4F)CC3)cc2nc1CC,-10.5785056089854,-7.2222592896677895
CCOc1ccc(-c2nc(CSCC(=O)N[C@@H]3CCC[C@H](C)[C@H]3C)c(C)o2)cc1,-8.84077584293052,-7.488717908896163
O=C(Nc1ccccc1)N1CCC[C@@H]1c1cccs1,-7.27304973387301,-7.5651435030025755
O=C(Nc1c(C(=O)N2CCN(c3ccccc3)CC2)oc2ccccc12)c1ccccc1F,-9.07017786609303,-7.160631648539566
O=C(NC1CCCCCC1)[C@@H]1[C@@H]2C=C[C@@]3(CN(Cc4cccnc4)C(=O)[C@H]13)O2,-7.24734257580914,-7.2222592896677895
O=C(CCN1C(=O)[C@H]2[C@@H]3C=C[C@@H](C3)[C@H]2C1=O)Nc1c(F)cc(F)cc1Br,-7.55454466046971,-7.160631648539566
CC[C@@H](C)NC(=O)Cn1ccc2c(C)nn(C)c2c1=O,-7.22590541843762,-7.2222592896677895
CC(C)CCC(=O)N1CCC2(CC1)C[C@](C)(O)CCO2,-6.41710266758753,-7.225251273016745
O=C(c1n[nH]c2ccccc12)N1C[C@H](CO)C2(CC[NH2+]CC2)C1,-8.69896458669696,-7.1308584753300845
CC[NH+]1CCN(CCCNC(=O)c2cc3cn(C4CC4)cc3s2)CC1,-6.6101197240609,-7.225251273016745
CCOC(=O)C1=C(CN2CCN(C(=O)NC(C)(C)C)[C@H](C)C2)N(C)C(=O)N[C@H]1c1ccc(Cl)cc1Cl,-6.69681144922467,-7.2222592896677895
Cc1ccc(C)c(NC(=O)N2CCN(c3nc(N4CCCC4)cc(C)[nH+]3)CC2)c1,-6.86319544365381,-7.650505763846041
O=C(CCc1ccc2nc[nH]c2c1)Nc1ccc(F)cc1,-8.23757353491532,-7.320957271088147
N#Cc1ccc(C(=O)N(CCC(=O)N2CC[NH2+]CC2)C[C@H]2CCCO2)cc1,-8.1036812231758,-7.466445521582218
O=C([O-])CSc1c2c(nc3cc(C(=O)Nc4cccc(Cl)c4)ccc13)CCC2,-8.52394956111586,-7.5367659682380035
NC(=O)[C@@H]1C[N@@H+](C2CCSCC2)C[C@H]1COc1ccccc1,-9.04342333018892,-7.2222592896677895
O=C1CC[C@]2(C(=O)NCCN3CCOCC3)CCC=C2N1C1CCCC1,-6.53064442721859,-7.509766488701369
Cc1cnn(CCC(=O)N2CCC([N@H+]3CC(F)(F)C[C@H]3CO)CC2)c1,-7.62891069577694,-7.27049880461923
CN1C(=O)c2ccccc2CC[C@H]1C(=O)NC1CCCC1,-7.14353322492411,-7.488717908896163
O=C([O-])c1cccnc1SCC(=O)N1CCCCCC1,-4.27047500763997,-7.2222592896677895
CC(C)CC(=O)N[C@H]1CC[C@@H](NC(=O)CC(C)C)CC1,-5.71760960452772,-7.2222592896677895
O=c1c2ccccc2[nH]c(=S)n1CCC1=CCCCC1,-7.12389049390312,-7.2222592896677895
CCc1[nH+]c(CC(C)C)nc(N2CCN(C(=O)NC(C)(C)C)CC2)c1Cc1ccc(C)cc1,-5.79457568147184,-7.2222592896677895
COc1ccc(C(=O)N2CCOc3ccc(CCC(=O)NC4CC4)cc3C2)cn1,-6.47946760209593,-7.488717908896163
CCN1C(=O)CC[C@]2(C(=O)NCCCn3cccn3)CCCC=C12,-5.7183682077765,-7.883327607125698
Cc1ccccc1C(=O)Nc1ccc(C2(C(=O)NCCC(C)C)CC2)cc1,-7.77570722826801,-7.753952720615797
CC(C)NC(=O)C1(c2cccc(C(F)(F)F)c2)CC1,-7.91471067264508,-7.2222592896677895
CC(C)CCNC(=O)CCC(=O)N1C[C@@H]2CCCN2c2ccccc21,-7.26260720345203,-7.2222592896677895
CCc1ccc(NC(=O)N2CCC(c3ccn4ncc(C(=O)N5CCCCC5)c4c3)CC2)cc1,-8.20662829076774,-7.320957271088147
CO[C@@H]1CCC12CCN(C(=O)c1cc(-c3ccccc3C)n[nH]1)CC2,-7.75942184698244,-7.2222592896677895
CC(=O)C1(c2ccccc2)CC[NH+]([C@@H](C)C(=O)NC(C)C)CC1,-8.3596078888654,-7.2222592896677895
NC(=O)COC[C@@H]1CN(C(=O)CC2CCCCC2)C[C@H]1c1ccccn1,-9.918034743431,-7.259506042765149
O=C(NCCc1c[nH]c2ccccc12)C1CCN(c2ncnc3c2sc2cccc(F)c23)CC1,-8.66573193338577,-7.2222592896677895
COc1ccc(CN2Cc3cc(NC(=O)C4CCCC4)ccc3OCC2=O)c(OC)c1,-6.96192250660152,-7.488717908896163
CC(C)CNC(=O)[C@@H]1CCc2ccccc2C(=O)N1C,-6.58702745043823,-7.488717908896163
CN1C(=O)c2ccccc2CC[C@@H]1CNC(=O)c1ccccc1,-7.46735402353877,-7.488717908896163
CC1CCN(C(=O)c2cnn3ccc(C4CCN(C(=O)Nc5cccc(F)c5)CC4)cc23)CC1,-8.75278608231668,-7.509766488701369
CC[NH+]1CCN(CCNC(=O)[C@@H]2CN(C(=O)c3ccccc3)CC23CCCCC3)CC1,-6.61846073985435,-7.2222592896677895
C[NH+]1CCC(NC(=O)[C@@H]2CO[C@]3(CC[C@@H](C)CC3)N2C(=O)c2ccccc2F)CC1,-7.38216663856937,-7.380720019346623
CCc1nc(CC(C)C)nc(N2CCN(C(=O)NC(C)C)CC2)c1Cc1ccc(C)cc1,-6.18565652194006,-7.2222592896677895
COC[C@@H]1[C@H](C(=O)NCCCN2CCCc3ccccc32)CCC[N@@H+]1C,-7.68772721543202,-7.647178638574997
CCOCC(=O)N1CC[C@H](CO)[C@H](NC(=O)C2CC2)C1,-5.59349005384245,-7.2222592896677895
CNC(=O)CCC[C@@H]1[C@H]2CCC[N@@H+]3CCC[C@@H](CN1C(=O)C1CCC1)[C@@H]23,-2.54557040972372,-7.2222592896677895
CC(C)NC(=O)NC[C@H]1CCc2ccccc2C(=O)N1C,-5.6327827587346,-7.488717908896163
O=C(NCc1ccc(F)cc1)C1CCN(c2cc(C(=O)N3CCCCC3)ccn2)CC1,-7.63417795108127,-7.726009244615119
CNC(=O)N1CCC[C@@H](CCc2nnc(C3CCOCC3)o2)C1,-7.5483617426294,-7.547013241798728
CC(C)CNC(=O)[C@@H](NC(=O)c1ccccc1Cl)C1CCN(C(=O)NC(C)(C)C)CC1,-8.57810373516881,-7.2222592896677895
CNC(=O)c1noc([C@@H]2CC(F)(F)CN2Cc2ccc[nH]2)n1,-5.19101930271823,-7.2222592896677895
CCN1CC[NH+](CCCNC(=O)Cn2cc3c(n2)CCCC3)CC1,-7.32261811878088,-7.5367659682380035
CC[C@H](C)NC(=O)[C@@H]1CC[C@H](c2ccc(F)cc2)[N@H+](Cc2ccccc2)C1,-7.44832482779462,-7.2222592896677895
CO[C@@H]1CCC12CCN(C(=O)c1c[nH]nc1C)CC2,-6.6464800910306,-7.2222592896677895
CCC(C)(C)c1nnc(NC(=O)CCC2CCCC2)s1,-5.8655669459239,-7.609989485554334
CC(C)CC[N@H+]1CC[C@H](CO)[C@H](NC(=O)C2CC2)C1,-7.26491401434456,-7.2222592896677895
O=C(CCC1CCCC1)N1CCCC[C@H]1c1nc(-c2ccncc2)n[nH]1,-7.89928336878098,-7.259506042765149
CC(C)n1cc2cc(C(=O)NCCCN3CCOCC3)sc2c1,-5.80323927733165,-7.225251273016745
O=C(NCCc1csc2c1CCCC2)Nc1ccc(Br)cc1F,-7.74250726903684,-7.320957271088147
CNC(=O)N1CCC(c2nnc(C(=O)Nc3ccc(C)cc3)s2)CC1,-6.95873958838124,-7.320957271088147
CSc1cccc(NC(=O)N2CCC(OC3CC[NH+](Cc4ccccc4)CC3)CC2)c1,-6.43789503334974,-7.320957271088147
Nc1ccc(C(=O)OCCCc2nc3ccc(N)cc3[nH]2)cc1,-6.9755691184279,-7.2222592896677895
CC(=O)Nc1ccc(C(=O)N(CCC(=O)N2CC[NH2+]CC2)CC[N@@H+]2CCCC[C@H]2C)cc1,-8.41972470218528,-7.5651435030025755
O=C(NC[C@@H]1CCCO1)c1ccc(NC(=O)C2CC2)cc1N1CCCCCC1,-6.96051842360537,-7.320957271088147
CCC(=O)Nc1cc(C(=O)[O-])ccc1N1CCC(CC[NH+]2CCOCC2)CC1,-5.80910400844009,-7.561749970602894
O=C1CCC2(CCN(C(=O)c3nccc4ccccc34)CC2)N1,-8.23186741395816,-7.2222592896677895
Cc1ccc(C(=O)N2CCC[C@H]3CCCC[C@H]32)c(C2CCN(C(=O)Nc3cccc(Cl)c3)CC2)n1,-8.18098695784273,-7.320957271088147
CC1CCN(C(=O)c2cccc([C@@H]3CCCN(C(=O)NC(C)C)C3)c2)CC1,-8.89563940224178,-7.2222592896677895
COCCC(=O)NC[C@]12CCC=C1N(CC1CC1)C(=O)CC2,-6.4384643485022,-7.463051989182536
CCOc1ccc2nc(N3CCC[C@H](C(=O)N[C@H](C)CCc4ccccc4)C3)sc2c1,-8.01638087720388,-6.908833229202308
COc1ccc(C(=O)N(Cc2ccccc2)[C@H]2CC[C@H](NC(=O)C3CCN(C(=O)C4CCCCC4)CC3)CC2)cc1,-6.88014396351053,-7.421867494588004
O=C(C[C@H]1CCN(C(=O)NCc2ccccc2)C1)NCc1ccncc1,-8.70298487193497,-7.463051989182536
COc1cccc2c1OCC(C(=O)NCC[NH+](C)C)=C2,-7.63596991325926,-7.2222592896677895
O=C(C[C@@H]1CCCN(C(=O)Nc2cccc(F)c2)C1)N1CCN(c2ccccc2F)CC1,-8.59913752057791,-7.547013241798728
CCC(=O)N1CCc2sc(C(=O)NCC[N@H+]3CCCC[C@H]3C)cc2C1,-8.07396410704354,-7.488717908896163
O=C(c1ccc2cc[nH]c2c1)N1CCC2(CC1)C[C@@H](CCOCC1CC1)CCO2,-9.76179657497218,-7.259506042765149
CCN(CC)C(=O)c1cc(NC(=O)C2CCC2)ccc1N1CCCN(C(=O)NC(C)(C)C)CC1,0.699040024013986,-7.320957271088147
CCNC(=O)N1CC([N@@H+](CC(C)C)C2CC[NH+](C)CC2)C1,-5.41161127741626,-7.380720019346623
CN1C(=O)c2ccccc2CC[C@@H]1C(=O)NCCCc1ccccc1,-7.9458293744614,-7.488717908896163
CN1C(=O)N[C@@H](c2ccc(F)cc2)[C@@H]2C(=O)N(CC(=O)N3CCN(c4ccccn4)CC3)C=C21,-8.26599044711022,-7.600047297377126
CC(C)c1noc([C@H]2C[C@H]3[C@@H](C2)C(=O)NCCCCCCN3C(=O)CC2CCCCC2)n1,-8.50394184172912,-7.259506042765149
COCCC[N@H+]1CCc2[nH]cnc2[C@@H]1C1CC[NH+](CC2CC2)CC1,-9.16692958184836,-7.259506042765149
CCN1C(=O)CC[C@@]2(C(=O)NCCCOC(C)C)CCCC=C12,-5.27108582393908,-7.509766488701369
CC(=O)Nc1ccc(C2(C(=O)N3CCC([NH+]4CCCCC4)CC3)CCCCC2)cc1,-3.94909116657951,-7.320957271088147
O=C(Nc1ccccc1)c1ccc(Nc2ncc(-c3cccc(F)c3)cn2)cc1,-7.24093405261139,-7.320957271088147
Cc1ccc([C@H]2c3cc(OCC(=O)NC4CC4)ccc3CCN2C(=O)CC(C)C)cc1,-6.9309688484741,-7.488717908896163
CC[NH+](CC)CCCNC(=O)c1cc2c(s1)C[N@@H+](C1CCCC1)C2,-8.05169654412516,-7.488717908896163
CC(C)CNC(=O)N1CC(c2noc([C@H]3CCC[N@@H+]3CC3CC3)n2)C1,-7.58845061731562,-7.259506042765149
COC[C@H]1CN(C(=O)NCc2ccc(C)cc2)CC12CCOCC2,-7.20350200600555,-7.1308584753300845
CCCNC(=O)N1CCC[C@H]1c1nn(C)c2c1COCC2,-7.12680372970163,-7.2222592896677895
O=C(CCC[C@H]1[NH2+]C[C@@H]2C[C@H]1C[N@H+](Cc1ccccc1)C2)N1CC[NH+](C2CCCCC2)CC1,-9.69605394068466,-6.908833229202308
CCNC(=O)N1CCC[C@@H](Cn2c(C)c[nH+]c2C2CC2)C1,-6.1417769918956,-7.259506042765149
CC[C@@]1(O)COC2(CN(C(=O)c3ncoc3-c3cccc(C)c3)C2)C1,-2.61897025340211,-7.2222592896677895
Cc1nc([C@H]2CC[N@H+](Cc3ccc[nH]3)C[C@H]2NC(=O)C2CCOCC2)n[nH]1,-5.45618449294283,-7.2222592896677895
Cc1ccc(C(=O)N[C@H]2C[C@@H]3CC[C@H]2C3)c(C2CCN(C(=O)c3cccc(Cl)c3)CC2)n1,-8.60164425492608,-7.2222592896677895
CC(=O)N1CCC([C@@H]2C[N@@H+](C3CCOCC3)C[C@H]2CO)CC1,-4.41844621608103,-7.2222592896677895
Cc1c(C[NH+]2CCC3(CC2)C[C@H](CC(=O)NCc2ccccc2)CCO3)cnn1C,-9.24006091959511,-7.463051989182536
Cc1c[nH+]c(CCNC(=O)CC(C)C)n1C(C)C,-4.89082876072159,-7.662855245541612
CC(C)CN1CCC([NH+]2CCC([C@@H](C)O)CC2)CC1,-5.38923640648664,-7.2222592896677895
CC(=O)N1C[C@H](CO)C2(CCN(C(=O)CCc3nc4ccccc4s3)CC2)C1,-8.10525117611438,-7.1308584753300845
CC(C)(C)c1ccc([C@H](CC(=O)NCCC[NH+]2CCOCC2)c2c[nH]c3ccccc23)cc1,-9.55597104836375,-7.754281137770951
CC1=C(C(=O)Nc2cccc(Cl)c2C)C2(CCCCCC2)OC1=O,-6.21794939595165,-7.320957271088147
CCNC(=O)N1C[C@H](C(=O)NCC2CC2)CC[C@@H]1c1ccc(F)c(C)c1,-7.56234304899711,-7.259506042765149
CO[C@H]1CCC12CCN(C(=O)NC1CCCCC1)CC2,-6.20477372114697,-7.2222592896677895
O=C1CN(C(=O)CCC[C@@H]2[C@H]3CCC[N@H+]4CCC[C@@H](CN2Cc2cccnc2)[C@@H]34)CCN1,-5.72143744097795,-7.2222592896677895
CCNC(=O)N1CCn2nnc(CCC(=O)N3CCCC3)c2C1,-7.38104805848607,-7.2222592896677895
Cc1ccc(C[NH+]2CCC3(CC2)CN(c2ncccn2)C[C@H]3CO)c(C)c1,-7.88387350342155,-7.412993701525075
CO[C@H]1C[N@@H+](C(C)C)[C@H]1C1CCN(C(=O)c2n[nH]c(=O)c3ccccc23)CC1,-5.83820389830166,-7.2222592896677895
CCC(=O)N1CCC(F)(C(=O)NCC2CC2)CC1,-6.10594427634969,-7.259506042765149
CCCc1nc(N2CCOCC2)ncc1C(=O)[O-],-6.01677657449601,-7.5367659682380035
CC(=O)N1CCC([NH+]2CCC3(CC2)CN(C(C)=O)C[C@H]3CO)CC1,-5.94600016334005,-7.1308584753300845
C[N@@H+]1C[C@H](CO)C2(CC[NH+](Cc3ccc4cc[nH]c4c3)CC2)C1,-7.38024661312379,-7.380720019346623
CC[NH+]1CCN(CCCNC(=O)[C@@H]2CCCCC(=O)N2C)CC1,-5.48364398878829,-7.488717908896163
Cc1ncsc1CN1CCC(C(=O)N2CCCCCCNC(=O)CC2)CC1,-5.75405191930339,-7.421867494588004
C[NH+]1CCC(NC(=O)[C@H]2CCC[N@@H+](Cc3ccncc3)CCC(=O)NCC2)CC1,-5.79765468945242,-7.380720019346623
CN1C(=O)CC[C@]2(C(=O)NCCc3cccnc3)CCCC[C@@H]12,-6.45815649062777,-7.488717908896163
CCOc1cc(=O)n2c(c1C(=O)NC(C)C)CCCCC2,-6.91811210342022,-7.2222592896677895
COc1cccc(C(=O)N2CCC([C@@H]3C[NH2+]C[C@H]3CO)CC2)c1C,-7.64186382899325,-7.2222592896677895
Cc1noc(C)c1C[NH+]1CCC(NC(=O)c2[nH]nc3c2CCCC3)CC1,-7.88301353030777,-7.2222592896677895
COCCO[C@@H]1CCOC2(CCN(C(=O)c3cc(-c4ccccc4)n[nH]3)CC2)C1,-6.87568638571336,-7.2222592896677895
OC[C@@H]1C[NH2+]C[C@H]1C1CC[NH+](Cc2ccsc2)CC1,-6.36566021227455,-7.2222592896677895
CNC(=O)[C@@H]1C[N@H+](Cc2ccccc2OC(C)C)C[C@H]1CO,-6.78886653901021,-7.2222592896677895
Cc1cc(C(=O)N2C[C@@H](CO)[C@H](c3ccccn3)C2)no1,-6.79130096426128,-7.2222592896677895
Cc1oc2c(c1C(=O)NC1CC[NH+](C)CC1)C[N@@H+](CCC(C)C)CC2,-6.01687521422002,-7.380720019346623
CCNC(=O)N1CCN(C(=O)N2C[C@@H]3C[C@H](C2)[C@H]2CCCC(=O)N2C3)CC1,-6.64177131695996,-7.2222592896677895
C[NH+](C)C[C@@H]1C[N@@H+](C2CCOCC2)C[C@H]1NC(=O)NC1CCCC1,-7.80068028072528,-7.2222592896677895
COCCN1C(=O)CC[C@]2(C(N)=O)CCCC[C@@H]12,-5.68251256899411,-7.2222592896677895
CNC(=O)N1CCC([N@H+]2C[C@@H]3C[C@H](C2)[C@H]2CCCC(=O)N2C3)CC1,-6.8923725994768,-7.2222592896677895
CNC(=O)c1c(OCC2CC2)cc(=O)n2c1CCCCC2,-5.73683886798036,-7.259506042765149
O=C(CN1CCCC1=O)N1CCC2(CC[C@H]2O)CC1,-6.99034747598073,-7.2222592896677895
O=C(NC1CCN(C(=O)N2C[C@@H]3C[C@H](C2)[C@H]2CCCC(=O)N2C3)CC1)C1CCC1,-6.6467242777854,-7.2222592896677895
O=C(CC1CCCCC1)N[C@@H]1CN(c2ccncn2)C[C@H]1CO,-6.40157580354714,-7.463051989182536
CCCNc1cccnc1O[C@H]1CCN(C(=O)c2[nH]nc3c2CCCC3)C1,-8.92973929767772,-7.2222592896677895
NC(=O)[C@@H]1CN(C(=O)C2CCCCC2)C[C@H]1COc1ccncc1,-7.30520989611794,-7.2222592896677895
COC(=O)c1sccc1NC(=O)CCC(=O)[O-],-4.37431318864677,-7.160631648539566
C[C@@H](NC(=O)C1CCN(c2cnc(N3CCCCC3)nc2)CC1)c1ccccc1,-7.36576518327481,-7.504394515862778
CCN1CCN(C(=O)N[C@@H](C)C(=O)OC)c2cccnc21,-6.08872652181532,-7.2222592896677895
CCCOC(=O)C1=C(C)NC2=CC(C)(C)CC(O)=C2[C@H]1c1ccco1,-5.89679795097697,-7.225251273016745
O=C(CCN(C[C@H]1CCCO1)C(=O)c1ccc(C(F)(F)F)cc1)N1CC[NH2+]CC1,-8.47858468407049,-7.466445521582218
C=CCN(CC(=O)c1c(C)[nH]c(C(=O)OCC)c1C)C(=O)C1CCC1,-6.3926246664071,-7.2222592896677895
CCOC(=O)c1ccccc1NC(=O)N1CCC(C[NH+]2CCOCC2)CC1,-7.33047369325944,-7.358204024185507
C[C@H](NC1=CC(=O)OC12CCCCC2)c1ccc(N2CCOCC2)cc1,-6.45660661924248,-7.2222592896677895
O=C(C[C@H]1COc2ccccc2N1Cc1ccc(F)cc1)NCC[NH+]1CCCCCC1,-8.51709033294142,-7.2222592896677895
O=C(NC1CC1)[C@@H]1Cc2cc(C(F)(F)F)ccc2N2CC[N@H+](CC(=O)N3CCOCC3)C[C@@H]12,-6.98596606845951,-7.488717908896163
COCCNC(=O)c1cc(C)n(CC[NH+]2CCCC2)c1C,-5.43509234450911,-7.2222592896677895
CC(C)(C)NC(=O)N1CCN(c2ccc(NC(=O)c3ccco3)cc2C(=O)N2CCCC2)CC1,-6.57309414564074,-7.320957271088147
Cc1ccc(NC(=O)C[C@H]([NH2+]Cc2ccco2)C(=O)[O-])c(C)c1,-7.4916388585008,-7.320957271088147
CCn1c2c(c3cc(Br)ccc31)CCC[C@H]2O,-7.01001514234454,-7.2222592896677895
CC(C)C[N@@H+]1CC[C@]2(CO)CN(C(=O)c3ccsc3)C[C@@H]2C1,-3.75180120315236,-7.396460751857225
Cc1ccc2cnn(CC(=O)N[C@@H]3CCCc4ccccc43)c2c1,-8.32494014921991,-7.536957423847605
